ObsID,EXPTIME,TOTCNTS,TOTCORR,USTHRSH,THRSHLD,THRSBIN,WAVEBNS,GAIAMAG,2MASSMAG,TARGTEFF,ELAPSED,DATE-MID,MJD-OBS,MJD-minus-offset,CCFERV_MPS,CCFBJD,CCFERV,DRPTAGL2,USTHRSH,READSPED,NOTJUNK,EMSCCT48,EMSCCT45,EMSCCT56,EMSCCT67,EMSCCT78,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852
KP.20250214.56149.32,250.0,1.6401e+07 3.4638e+07 3.5203e+07 2.419e+07,2.8063e+07 5.9278e+07 6.0245e+07 4.1401e+07,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,8.3,6.8,4715.0,250.001,2025-02-14 15:37:54.326000,60720.649875,136.6498750000030,0.544238565798661,2460721.1527054600,0.000544238565798661,v2.10.3,No,regular,TRUE,111490766.0,16509825.0,34787502.0,35346380.0,24847057.0,151.774,299.862,368.231,392.447,328.336
KP.20230608.36615.07,16.0,,,,,,,4.45,3.42,5500.0,16.0,2023-06-08 10:10:23.230000,60103.423785,-480.57621500000100,0.556805815743542,,0.000556805815743542,v2.8.2,,null,TRUE,,,,,,230.5,465.2,567.7,592.3,471.7
KP.20230608.36867.19,300.0,,,,,,,12.39,11.14,5250.0,300.0,2023-06-08 10:16:57.562000,60103.426701,-480.5732990000030,4.038166208383480,,0.004038166208383480,v2.8.2,,null,TRUE,,,,,,30.6,59.6,69.4,73.1,58.2
KP.20240317.49050.30,134.0,1.9046e+07 3.5834e+07 3.3711e+07 2.3197e+07,3.2621e+07 6.1378e+07 5.7743e+07 3.9735e+07,No,211805800.0,816.875,498.12 604.38 710.62 816.88,7.77,6.49,5271.0,134.075,2024-03-17 13:38:37.335000,60386.567713,-197.43228700000300,0.410337919979342,2460387.074776320,0.000410337919979342,v2.12.0rc1,No,regular,TRUE,114077923.0,19369738.0,36379696.0,34220543.0,24107945.0,169.765,322.936,381.49,394.789,322.889
KP.20240818.55747.91,90.0,2.4727e+08 3.8672e+08 3.5185e+08 2.3996e+08,4.2374e+08 6.627e+08 6.0293e+08 4.1121e+08,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,4.53,3.4,5844.0,90.031,2024-08-18 15:29:52.921000,60540.645229,-43.354770999998400,0.20005952922624700,2460541.144042450,0.000200059529226247,v2.12.0rc1,No,regular,TRUE,1250017652.0,251297869.0,392277640.0,357149929.0,249292212.0,605.564,1087.172,1237.694,1267.634,1024.93
KP.20250803.42746.64,30.0,1.047e+07 2.0682e+07 2.0714e+07 1.5156e+07,1.8015e+07 3.559e+07 3.5645e+07 2.608e+07,No,1100352112.676060,604.375,498.12 604.38 710.62 816.88,5.0,3.8,5197.0,30.0,2025-08-03 11:52:41.677000,60890.49475,306.494749999998,0.7147371234177920,2460890.9966936000,0.000714737123417792,v2.12.0rc1,No,regular,TRUE,72080178.0,11204641.0,22111483.0,22150440.0,16613612.0,122.75,241.277,295.68,317.203,266.338
KP.20240617.35853.77,300.0,4.2318e+06 1.1209e+07 1.4093e+07 1.2648e+07,7.2453e+06 1.919e+07 2.4124e+07 2.1653e+07,No,375171900.0,498.125,498.12 604.38 710.62 816.88,5.45,3.55,3992.0,300.001,2024-06-17 10:00:03.776000,60478.414974,-105.58502600000100,0.969435777885871,2460478.9178473000,0.000969435777885871,v2.12.0rc1,No,regular,TRUE,42695104.0,4283388.0,11266354.0,14146977.0,12998383.0,65.567,158.929,230.418,269.321,237.306
KP.20250602.41949.58,100.0,7.507e+06 1.2513e+07 1.221e+07 9.1359e+06,1.2849e+07 2.1416e+07 2.0897e+07 1.5636e+07,Yes,640697078.421322,498.125,498.12 604.38 710.62 816.88,4.45,3.42,5300.0,100.026,2025-06-02 11:39:59.593000,60828.485528,244.48552799999700,0.919954516539887,2460828.985969660,0.000919954516539887,v2.10.3,Yes,regular,TRUE,41821767.0,7563042.0,12582532.0,12274707.0,9401484.0,99.896,188.106,224.341,238.088,197.118
KP.20240727.56085.97,12.0,5.8977e+07 9.9311e+07 9.1536e+07 6.3354e+07,1.3821e+08 2.3276e+08 2.1465e+08 1.4869e+08,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,3.3,2.15,5310.0,12.015,2024-07-27 15:34:51.979000,60518.649144,-65.3508559999973,0.280963516694322,2460519.1515145400,0.000280963516694322,v2.12.0rc1,No,regular,TRUE,359502631.0,67614261.0,113320770.0,104589526.0,73978073.0,341.082,644.296,752.746,774.964,627.215
KP.20230409.44358.12,180.0,,,,,,,7.91,6.86,5943.8,180.0,2023-04-09 12:16:45.578000,60043.510591,-540.4894090000020,1.2570677713501600,2460044.015210670,0.001257067771350170,v2.9.1,,regular,TRUE,,,,,,193.511,353.612,395.703,400.975,317.187
KP.20250626.27640.42,710.0,1.393e+07 2.2421e+07 1.986e+07 1.3411e+07,2.3838e+07 3.8366e+07 3.3972e+07 2.2933e+07,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,8.57,7.47,5660.0,710.001,2025-06-26 07:46:35.430000,60852.319908,268.31990799999800,0.7356332485885690,2460852.8292778200,0.000735633248588569,v2.10.3,No,regular,TRUE,70157802.0,14003074.0,22481996.0,19913432.0,13759299.0,141.279,253.199,288.948,294.727,237.114
KP.20241013.36004.56,129.0,2.7085e+07 4.3514e+07 3.8646e+07 2.6673e+07,4.6387e+07 7.4524e+07 6.619e+07 4.5687e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,7.35,6.28,5802.0,129.042,2024-10-13 10:01:09.077000,60596.41672,12.416720000001100,0.610216392566296,2460596.9226906200,0.000610216392566296,v2.12.0rc1,No,regular,TRUE,137780292.0,27381117.0,43913931.0,38996444.0,27488798.0,198.27,358.075,408.391,416.774,334.547
KP.20240827.48262.71,45.0,5.3106e+07 1.0722e+08 1.0896e+08 7.8902e+07,9.1212e+07 1.8416e+08 1.8714e+08 1.3552e+08,Yes,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.23,3.98,4746.0,45.0,2024-08-27 13:24:45.216000,60549.558594,-34.441405999998100,0.247368698983307,2460550.061833680,0.000247368698983307,v2.12.0rc1,Yes,regular,TRUE,357859956.0,54346239.0,109573783.0,111346883.0,82593049.0,276.901,550.377,676.108,717.949,597.131
KP.20240923.44906.06,94.0,4.6627e+07 1.01e+08 1.0607e+08 7.8057e+07,7.9894e+07 1.7306e+08 1.8173e+08 1.3375e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.89,4.39,4930.0,94.0,2024-09-23 12:29:13.087000,60576.519743,-7.480257000002890,0.24952725153694900,2460577.022604180,0.000249527251536949,v2.12.0rc1,No,regular,TRUE,338373088.0,47367734.0,102457110.0,107573702.0,80974540.0,261.047,528.413,663.468,706.751,588.771
KP.20240613.27288.92,60.0,2.1515e+08 3.2332e+08 2.8508e+08 1.9209e+08,3.6849e+08 5.5378e+08 4.883e+08 3.29e+08,No,375171900.0,498.125,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.02,2024-06-13 07:35:18.928000,60474.315842,-109.68415799999600,0.299842078953866,2460474.819094820,0.000299842078953866,v2.12.0rc1,No,regular,TRUE,1020635019.0,215571366.0,323452810.0,285196742.0,196414100.0,553.916,989.485,1117.518,1134.879,911.557
KP.20240923.54090.58,94.0,4.4527e+07 9.7625e+07 1.0351e+08 7.7363e+07,7.6229e+07 1.6711e+08 1.7721e+08 1.3245e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.89,4.39,4930.0,94.03,2024-09-23 15:02:17.593000,60576.626046,-7.3739540000024100,0.25280739763486900,2460577.1289200300,0.000252807397634869,v2.12.0rc1,No,regular,TRUE,330537574.0,45379767.0,99329328.0,105303649.0,80524829.0,258.626,520.859,656.064,701.826,590.375
KP.20230923.30239.11,300.0,3.5464e+07 6.6687e+07 6.2458e+07 4.474e+07,9.0223e+07 1.6954e+08 1.5891e+08 1.1386e+08,,,,,8.77,7.55,5250.0,300.001,2023-09-23 08:26:29.146000,60210.349985,-373.65001499999900,0.519646509546301,2460210.8582231600,0.000519646509546301,v2.9.1,,regular,TRUE,210450614.0,35500805.0,66692157.0,62464773.0,45792877.0,158.693,297.663,355.219,372.255,306.251
KP.20230720.54745.99,31.0,,,,,,,5.23,3.98,5000.0,31.014,2023-07-20 15:12:41.496000,60145.633634,-438.366366000002,0.444557179630379,,0.000444557179630379,v2.8.2,,null,TRUE,,,,,,158.1,323.2,412.5,451.8,386.9
KP.20230720.54826.74,31.0,,,,,,,5.23,3.98,5000.0,31.0,2023-07-20 15:14:02.252000,60145.634566,-438.36543399999900,0.415037011282771,,0.000415037011282771,v2.8.2,,null,TRUE,,,,,,170.0,346.0,439.3,479.4,408.6
KP.20240608.25832.61,75.0,1.7359e+08 2.6447e+08 2.2945e+08 1.5052e+08,2.9717e+08 4.5276e+08 3.9282e+08 2.5767e+08,No,211805800.0,816.875,498.12 604.38 710.62 816.88,4.87,3.96,5857.0,75.0,2024-06-08 07:11:10.147000,60469.298987,-114.70101299999800,0.266696393430595,2460469.7986397300,0.000266696393430595,v2.12.0rc1,No,regular,TRUE,843549841.0,178505979.0,271551334.0,235590732.0,157901795.0,504.588,908.308,1018.839,1024.847,809.298
KP.20240701.38526.96,60.0,1.5824e+08 2.4489e+08 2.2476e+08 1.5687e+08,2.7133e+08 4.1986e+08 3.8535e+08 2.6895e+08,No,375171900.0,498.125,498.12 604.38 710.62 816.88,4.42,2.94,5748.6,60.026,2024-07-01 10:42:36.976000,60492.445913,-91.5540869999968,0.336110981315909,2460492.9484639000,0.000336110981315909,v2.12.0rc1,No,regular,TRUE,788859648.0,158534322.0,244951478.0,224814679.0,160559167.0,468.71,854.677,984.175,1015.082,826.11
KP.20250109.57361.83,60.0,8.861e+07 1.4991e+08 1.3685e+08 8.8771e+07,1.5185e+08 2.5694e+08 2.3453e+08 1.5214e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.02,2025-01-09 15:56:31.837000,60684.663908,100.66390800000200,0.475920925299881,2460685.164149570,0.000475920925299881,v2.10.3,No,regular,TRUE,466462838.0,88777619.0,149966960.0,136892216.0,90826042.0,353.955,649.302,749.655,775.618,629.008
KP.20250109.57578.78,60.0,9.3101e+07 1.5681e+08 1.4282e+08 9.2526e+07,1.5967e+08 2.6897e+08 2.4492e+08 1.5868e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.0,2025-01-09 16:00:08.788000,60684.666422,100.66642200000200,0.465303965299056,2460685.166689920,0.000465303965299056,v2.10.3,No,regular,TRUE,487660135.0,93273956.0,156860231.0,142860787.0,94665160.0,362.812,663.63,764.38,789.851,640.409
KP.20240701.55091.69,16.0,2.7087e+07 4.8736e+07 4.8946e+07 3.6348e+07,4.6749e+07 8.411e+07 8.4473e+07 6.2727e+07,Yes,375171900.0,498.125,498.12 604.38 710.62 816.88,4.45,3.42,5153.2,16.0,2024-07-01 15:18:19.698000,60492.637635,-91.36236500000090,0.411944620604924,2460493.1381961100,0.000411944620604924,v2.12.0rc1,Yes,regular,TRUE,179703428.0,30190699.0,53979274.0,54305231.0,41228221.0,200.449,388.649,472.121,502.81,418.972
KP.20240606.00678.62,10.0,50985 20221 4038.6 5059.5,3.549e+05 1.3863e+05 25891 36792,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,10.0,2024-06-06 00:11:23.630000,60467.007855,-116.99214499999700,93.12375763215970,2460467.5072010800,0.09312375763215970,v2.12.0rc1,No,regular,TRUE,,,,,,209.248,503.884,614.825,691.047,609.661
KP.20240606.01909.80,10.0,50985 20221 4038.6 5059.5,3.549e+05 1.3863e+05 25891 36792,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,10.112,2024-06-06 00:31:54.853000,60467.022104,-116.97789599999700,92.24955493151530,2460467.521452670,0.09224955493151530,v2.12.0rc1,No,regular,TRUE,,,,,,210.22,506.296,617.797,694.387,612.543
KP.20240606.42546.63,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.0,2024-06-06 11:49:36.674000,60467.492438,-116.50756199999900,0.00941713849093386,2460467.992120290,9.41713849093386E-06,v2.12.0rc1,No,regular,TRUE,,,,,,366.182,755.556,766.168,796.066,599.511
KP.20240606.48918.50,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.022,2024-06-06 13:35:48.507000,60467.566181,-116.43381899999800,0.00941505492442401,2460468.065875450,9.41505492442401E-06,v2.12.0rc1,No,regular,TRUE,,,,,,366.419,755.125,764.196,796.138,598.673
KP.20240606.49135.91,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.026,2024-06-06 13:39:25.926000,60467.568702,-116.43129800000300,0.00941528124009456,2460468.0683921200,9.41528124009456E-06,v2.12.0rc1,No,regular,TRUE,,,,,,366.458,754.221,764.019,795.116,599.278
KP.20240429.76098.03,12.0,67588 37890 24475 8047.6,4.7616e+05 2.6597e+05 1.7255e+05 56740,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,12.0,2024-04-29 21:08:24.064000,60429.880764,-154.11923599999900,0.218353139022884,2460430.3771164100,0.000218353139022884,v2.12.0rc1,No,regular,TRUE,,,,,,312.572,1150.392,1526.45,1826.843,1617.965
KP.20230626.33139.27,1800.0,,,,,,,12.79,11.81,6250.0,1800.0,2023-06-26 09:27:19.984000,60121.383557,-462.616442999999,,,,,,null,TRUE,,,,,,58.7,106.4,121.4,124.0,99.4
KP.20251219.55385.96,45.0,7.9421e+07 1.2444e+08 1.1738e+08 7.9043e+07,1.3644e+08 2.1376e+08 2.0164e+08 1.3575e+08,No,9615384.615385,498.125,498.12 604.38 710.62 816.88,4.1,3.2,5817.0,45.017,2025-12-19 15:23:28.472000,61028.641041,444.6410410000030,0.426720852657455,2461029.142843630,0.000426720852657455,v2.12.0rc1,No,regular,TRUE,408853130.0,80879743.0,126512474.0,119321930.0,82138981.0,336.259,608.475,698.557,719.588,583.29
KP.20241208.46011.46,180.0,3.5885e+07 5.6836e+07 4.8911e+07 3.1478e+07,6.1433e+07 9.7306e+07 8.3738e+07 5.3897e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,7.16,8.69,6250.0,180.0,2024-12-08 12:48:21.469000,60652.532541,68.53254100000050,1.41935772407553,2460653.03864014,0.00141935772407553,v2.10.3,No,regular,TRUE,175291499.0,36240779.0,57295370.0,49303568.0,32451780.0,229.266,404.48,451.603,457.584,362.631
KP.20231124.40196.91,12.0,9.0186e+07 1.4526e+08 1.3436e+08 8.479e+07,1.102e+09 1.767e+09 1.6329e+09 1.0318e+09,No,10026000.0,710.625,,3.9,3.14,5873.7,12.07,2023-11-24 11:10:02.947000,60272.465243,-311.53475700000100,0.5209048389959460,2460272.970973680,0.000520904838995946,v2.9.1,No,regular,TRUE,518394796.0,102514631.0,164921731.0,152552452.0,98405980.0,308.383,551.126,625.419,635.082,506.809
KP.20231124.40368.42,23.0,1.3157e+08 2.1644e+08 2.0503e+08 1.3258e+08,1.7744e+09 2.9024e+09 2.7337e+09 1.7553e+09,No,10026000.0,710.625,,4.53,3.4,5830.0,23.0,2023-11-24 11:12:59.930000,60272.467226,-311.53277399999900,0.402342731056623,2460272.9732974000,0.000402342731056623,v2.9.1,No,regular,TRUE,696749909.0,133253310.0,218936658.0,207401384.0,137158556.0,314.583,563.409,646.139,663.242,535.647
KP.20250615.45917.39,60.0,4.9307e+07 7.1405e+07 6.5071e+07 4.6174e+07,8.4475e+07 1.2235e+08 1.1149e+08 7.9118e+07,No,1100352112.676060,604.375,498.12 604.38 710.62 816.88,4.42,3.5,5837.0,60.0,2025-06-15 12:45:47.399000,60841.531449,257.5314490000020,0.6801475155193200,2460842.0347334400,0.00068014751551932,v2.10.3,No,regular,TRUE,234074037.0,49595082.0,71703666.0,65340776.0,47434512.0,273.027,460.272,525.624,548.262,448.85
KP.20230622.33821.06,45.0,,,,,,,5.33,4.67,5750.0,45.0,2023-06-22 09:24:03.772000,60117.391446,-466.60855399999900,0.49946889685515900,,0.000499468896855159,v2.8.2,,null,TRUE,,,,,,347.8,623.6,686.8,697.6,557.3
KP.20241020.41536.15,30.0,1.8414e+08 2.8979e+08 2.6277e+08 1.8386e+08,4.2299e+08 6.657e+08 6.0372e+08 4.2254e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,30.0,2024-10-20 11:32:31.155000,60603.480741,19.480740999999400,0.2621463130049,2460603.985493060,0.0002621463130049,v2.12.0rc1,No,regular,TRUE,925092533.0,184492220.0,289890479.0,262857927.0,187851906.0,580.398,1046.404,1195.824,1226.413,992.405
KP.20260127.58367.94,45.0,1.8897e+08 2.8578e+08 2.6491e+08 1.7603e+08,3.2431e+08 4.9042e+08 4.5463e+08 3.0211e+08,No,1923076.923077,498.125,498.12 604.38 710.62 816.88,4.1,3.2,5817.0,45.022,2026-01-27 16:13:10.446000,61067.675554,483.6755540000010,0.27834870421548,2461068.179923000,0.00027834870421548,v2.12.0rc1,No,regular,TRUE,942576123.0,193964594.0,292840231.0,271449620.0,184321676.0,521.022,935.324,1063.421,1081.638,869.775
KP.20241217.17157.33,60.0,2.9572e+07 7.9181e+07 8.9869e+07 7.1044e+07,5.0656e+07 1.3565e+08 1.5395e+08 1.217e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.77,3.11,4349.0,60.0,2024-12-17 04:46:27.343000,60661.19858,77.19857999999660,0.35349272587179500,2460661.698578950,0.000353492725871795,v2.10.3,No,regular,TRUE,271598597.0,29624888.0,79216126.0,89905629.0,72851952.0,197.039,436.131,583.498,654.42,567.62
KP.20230525.55315.08,16.0,,,,,,,4.45,3.42,5500.0,16.0,2023-05-25 15:22:03.666000,59162.929412,-1421.0705880000000,0.478025291710324,,0.000478025291710324,v2.8.2,,null,TRUE,,,,,,277.3,523.1,613.2,643.3,527.9
KP.20250627.51811.79,45.0,1.2643e+08 1.9486e+08 1.7584e+08 1.2088e+08,2.8822e+08 4.4421e+08 4.0095e+08 2.7565e+08,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,45.0,2025-06-27 14:23:54.305000,60853.599671,269.5996710000040,0.34157792915247800,2460854.0984413600,0.000341577929152478,v2.10.3,No,regular,TRUE,636745164.0,129854294.0,199826207.0,180299195.0,126765467.0,486.8,855.875,978.606,1011.97,821.998
KP.20240920.52952.01,41.0,7.0519e+07 1.2538e+08 1.2127e+08 8.4301e+07,1.2127e+08 2.1562e+08 2.0854e+08 1.4498e+08,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,5.0,3.86,5092.7,41.0,2024-09-20 14:42:52.550000,60573.61287,-10.387130000002800,0.24860620524663300,2460574.1186550500,0.000248606205246633,v2.12.0rc1,No,regular,TRUE,412800898.0,72267158.0,128282707.0,124065078.0,88185954.0,322.079,607.71,717.463,743.911,609.741
KP.20240427.41813.06,81.0,2.0039e+07 3.8595e+07 3.8275e+07 2.7611e+07,3.4342e+07 6.6141e+07 6.5596e+07 4.732e+07,No,211805800.0,816.875,498.12 604.38 710.62 816.88,7.18,5.77,4965.0,81.0,2024-04-27 11:37:33.572000,60427.483948,-156.51605199999900,0.542211943174391,2460427.990568100,0.000542211943174391,v2.12.0rc1,No,regular,TRUE,128393939.0,20584969.0,39579062.0,39246358.0,28983548.0,169.995,331.127,403.875,425.911,354.345
KP.20231124.37337.23,12.0,1.3421e+08 2.1858e+08 2.0755e+08 1.343e+08,1.5394e+09 2.5071e+09 2.3955e+09 1.5654e+09,No,10026000.0,710.625,,3.32,2.11,5726.0,12.02,2023-11-24 10:22:23.241000,60272.43214,-311.56786000000300,0.40803708185264,2460272.936597300,0.00040803708185264,v2.9.1,No,regular,TRUE,790514793.0,152336322.0,247704977.0,235062360.0,155411133.0,368.277,667.896,770.153,792.649,639.13
KP.20231120.04134.76,30.0,9.2403e+07 2.382e+08 2.7263e+08 2.1315e+08,5.9334e+08 1.5194e+09 1.7396e+09 1.3602e+09,No,10026000.0,710.625,,,,45000.0,30.016,2023-11-20 01:08:54.801000,60267.773141,-316.22685900000200,0.0,2460268.551709280,0.0,v2.9.1,No,regular,TRUE,,,,,,9.086,9.501,9.032,9.098,9.143
KP.20231120.45423.00,12.0,6.6022e+07 1.0721e+08 9.9568e+07 6.343e+07,5.2463e+08 8.5566e+08 7.8935e+08 4.9992e+08,No,10026000.0,710.625,,3.9,3.14,5940.0,12.0,2023-11-20 12:37:09.009000,60268.525727,-315.4742730000000,0.601139601268325,2460269.031445160,0.000601139601268325,v2.9.1,No,regular,TRUE,387148286.0,75877858.0,122957292.0,114082242.0,74230892.0,266.032,478.564,546.267,558.321,447.334
KP.20250616.40764.66-1,174.0,1.0273e+06 1.7995e+06 1.971e+06 1.6033e+06,1.7585e+06 3.0805e+06 3.3738e+06 2.7445e+06,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,7.1,5.9,5565.0,174.0,2025-06-16 11:20:51.681000,60842.471809,258.4718090000020,3.126237599587780,2460842.979199800,0.003126237599587780,v2.10.3,No,regular,TRUE,6589136.0,1060304.0,1840690.0,2012069.0,1676072.0,36.649,68.12,87.203,97.852,84.737
KP.20240606.49788.28,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.019,2024-06-06 13:50:18.294000,60467.576252,-116.42374800000100,0.00941586605037735,2460468.075943400,9.41586605037735E-06,v2.12.0rc1,No,regular,TRUE,,,,,,365.658,755.589,764.457,794.126,598.42
KP.20250613.23343.77,45.0,2.0765e+08 3.0739e+08 2.6428e+08 1.7792e+08,3.5629e+08 5.2743e+08 4.5346e+08 3.0529e+08,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,4.09,3.21,5817.0,45.06,2025-06-13 06:29:26.304000,60839.270181,255.27018100000000,0.28542964016436,2460839.770914950,0.00028542964016436,v2.10.3,No,regular,TRUE,988490858.0,213784447.0,315977666.0,271672768.0,187055976.0,556.956,980.527,1091.527,1101.013,877.978
KP.20240524.53966.29,60.0,4.0212e+07 6.1913e+07 5.4584e+07 3.6117e+07,6.9075e+07 1.0636e+08 9.3765e+07 6.2043e+07,No,211805800.0,816.875,498.12 604.38 710.62 816.88,5.77,4.88,6000.0,60.017,2024-05-24 14:59:56.297000,60454.624607,-129.37539300000200,0.578240285829267,2460455.1248212400,0.000578240285829267,v2.12.0rc1,No,regular,TRUE,193842159.0,40311973.0,61945910.0,54632395.0,36951880.0,242.313,433.106,491.275,499.892,395.15
KP.20250611.21352.41,98.0,1.3481e+07 2.0558e+07 1.8025e+07 1.2354e+07,2.3074e+07 3.519e+07 3.0852e+07 2.1142e+07,No,1093374152.635030,710.625,498.12 604.38 710.62 816.88,6.09,5.05,5714.0,98.001,2025-06-11 05:56:41.421000,60837.247132,253.24713199999700,0.9817704380887250,2460837.752429520,0.000981770438088725,v2.10.3,No,regular,TRUE,65864735.0,13743350.0,20918827.0,18344423.0,12858134.0,137.46,245.434,277.682,283.069,226.848
KP.20240521.31956.68,134.0,5.6784e+06 1.0398e+07 1.0201e+07 7.3808e+06,9.7147e+06 1.7788e+07 1.745e+07 1.2629e+07,No,211805800.0,816.875,498.12 604.38 710.62 816.88,7.77,6.49,5271.0,134.0,2024-05-21 08:53:43.684000,60451.369869,-132.63013099999800,0.773984956317862,2460451.8728936800,0.000773984956317862,v2.12.0rc1,No,regular,TRUE,34498894.0,5806083.0,10600546.0,10394936.0,7697328.0,90.774,172.577,207.299,218.754,181.086
KP.20260121.36312.44,420.0,1.1655e+08 1.7161e+08 1.5465e+08 9.938e+07,1.994e+08 2.9356e+08 2.6453e+08 1.6999e+08,No,9615384.615385,498.125,498.12 604.38 710.62 816.88,6.8,5.8,6150.0,420.001,2026-01-21 10:08:42.447000,61061.420283,477.4202830000000,0.563384028440447,2461061.9290714100,0.000563384028440447,v2.12.0rc1,No,regular,TRUE,547285240.0,117340945.0,172487450.0,155432365.0,102024479.0,403.574,717.865,809.196,814.719,645.729
KP.20260121.38187.70,420.0,1.3936e+08 2.0298e+08 1.8163e+08 1.1617e+08,2.3835e+08 3.4711e+08 3.1074e+08 1.9875e+08,No,9615384.615385,498.125,498.12 604.38 710.62 816.88,6.8,5.8,6150.0,420.0,2026-01-21 10:39:57.705000,61061.441987,477.44198699999800,0.515123385085217,2461061.9508681300,0.000515123385085217,v2.12.0rc1,No,regular,TRUE,646275744.0,140349251.0,204060501.0,182585049.0,119280941.0,443.299,783.245,878.528,881.494,697.676
KP.20260121.43343.87,420.0,1.3776e+08 1.9915e+08 1.7748e+08 1.1313e+08,2.3575e+08 3.408e+08 3.0363e+08 1.936e+08,No,9615384.615385,498.125,498.12 604.38 710.62 816.88,6.8,5.8,6150.0,420.013,2026-01-21 12:05:53.879000,61061.501665,477.5016650000030,0.518133925969676,2461062.0104244500,0.000518133925969676,v2.12.0rc1,No,regular,TRUE,632747693.0,138552454.0,199971138.0,178201858.0,116022242.0,442.793,777.094,870.208,872.223,688.83
KP.20230924.33364.36,27.0,7.7652e+07 1.478e+08 1.394e+08 9.9487e+07,5.0826e+08 9.601e+08 9.062e+08 6.4721e+08,,,,,5.0,3.86,5200.0,27.0,2023-09-24 09:16:17.864000,60211.386163,-372.61383699999700,0.339036557648338,2460211.8919856200,0.000339036557648338,v2.9.1,,regular,TRUE,466770925.0,77727393.0,147808256.0,139418279.0,101816995.0,267.411,508.618,609.458,638.545,524.66
KP.20230906.36967.74,12.0,2.3176e+07 4.1676e+07 3.7705e+07 2.7506e+07,0 0 0 0,,,,,3.3,2.15,5349.0,12.001,2023-09-06 10:16:13.757000,60193.427866,-390.5721340000020,0.6630593553776590,2460193.933026010,0.000663059355377659,v2.9.1,,regular,TRUE,148921884.0,26444376.0,47464941.0,42942854.0,32069712.0,150.487,286.085,340.329,359.776,296.295
KP.20240809.20412.75,20.0,8.6901e+07 1.6521e+08 1.6639e+08 1.2181e+08,2.0079e+08 3.8166e+08 3.8435e+08 2.8134e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.63,2.13,4800.0,20.0,2024-08-09 05:40:22.755000,60531.23626,-52.763740000002100,0.21329620048992700,2460531.738084040,0.000213296200489927,v2.12.0rc1,No,regular,TRUE,553560268.0,88659874.0,168282327.0,169481309.0,127136756.0,384.25,779.7,956.58,1015.529,846.187
KP.20250527.52737.20,60.0,1.2833e+07 2.1454e+07 2.3197e+07 1.8935e+07,2.218e+07 3.7078e+07 4.009e+07 3.2718e+07,No,1100352112.676060,604.375,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.024,2025-05-27 14:39:27.209000,60822.610384,238.6103840000000,1.293409462282660,2460823.1141274800,0.001293409462282660,v2.10.3,No,regular,TRUE,79872778.0,13356511.0,22279472.0,24091079.0,20145715.0,134.876,248.116,309.608,343.481,294.462
KP.20250527.54130.30,30.0,5.9813e+07 8.5871e+07 8.1087e+07 5.9612e+07,1.3707e+08 1.9674e+08 1.8579e+08 1.366e+08,No,1100352112.676060,604.375,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,30.001,2025-05-27 15:02:25.311000,60822.626505,238.62650500000000,0.5026985910368750,2460823.1238554000,0.000502698591036875,v2.10.3,No,regular,TRUE,288119872.0,59970730.0,85929290.0,81167568.0,61052282.0,342.317,574.424,658.343,689.912,565.231
